Transaction_ID,Date,Business_Unit,Region,Cost_Category,Product_Service,Revenue,Expense,Profit,Month,Quarter,Year,Profit_Margin
TXN-104055,2024-10-06,Hardware,Europe,Software Licenses,Hardware - Product 4,85267.82,68744.44,16523.38,10,4,2024,0.1938
TXN-104329,2024-10-06,Retail,North America,Logistics,Retail - Product 1,19943.95,17350.11,2593.84,10,4,2024,0.1301
TXN-101116,2024-10-07,Retail,Europe,Salaries,Retail - Product 5,12066.46,13976.22,-1909.76,10,4,2024,-0.1583
TXN-102635,2024-10-07,Hardware,Asia Pacific,Software Licenses,Hardware - Product 5,74005.09,85090.61,-11085.52,10,4,2024,-0.1498
TXN-102617,2024-10-07,Consulting Services,North America,Real Estate,Consulting Services - Product 1,93780.0,55151.3,38628.7,10,4,2024,0.4119
TXN-102322,2024-10-07,Retail,Latin America,Operations,Retail - Product 5,37793.69,40590.54,-2796.85,10,4,2024,-0.074
TXN-103671,2024-10-07,Consulting Services,North America,Operations,Consulting Services - Product 5,45587.04,36761.64,8825.4,10,4,2024,0.1936
TXN-103469,2024-10-07,Cloud Infrastructure,North America,Logistics,Cloud Infrastructure - Product 3,118644.32,108728.76,9915.56,10,4,2024,0.0836
TXN-100627,2024-10-08,Retail,Latin America,Real Estate,Retail - Product 5,31551.63,19127.16,12424.47,10,4,2024,0.3938
TXN-101773,2024-10-08,Enterprise Software,North America,Real Estate,Enterprise Software - Product 5,109672.62,115877.62,-6205.0,10,4,2024,-0.0566
TXN-103632,2024-10-08,Cloud Infrastructure,Asia Pacific,R&D,Cloud Infrastructure - Product 1,74214.61,84099.32,-9884.71,10,4,2024,-0.1332
TXN-102410,2024-10-08,Enterprise Software,Latin America,Operations,Enterprise Software - Product 2,38716.35,29563.15,9153.2,10,4,2024,0.2364
TXN-102281,2024-10-08,Consulting Services,Asia Pacific,Real Estate,Consulting Services - Product 1,65338.92,61921.18,3417.74,10,4,2024,0.0523
TXN-102889,2024-10-08,Cloud Infrastructure,Asia Pacific,Operations,Cloud Infrastructure - Product 4,40751.86,44622.58,-3870.72,10,4,2024,-0.095
TXN-101209,2024-10-08,Cloud Infrastructure,Asia Pacific,Marketing,Cloud Infrastructure - Product 3,195555.67,201525.26,-5969.59,10,4,2024,-0.0305
TXN-101294,2024-10-08,Retail,Europe,Salaries,Retail - Product 2,32244.6,21248.58,10996.02,10,4,2024,0.341
TXN-104802,2024-10-09,Cloud Infrastructure,Europe,Software Licenses,Cloud Infrastructure - Product 1,70567.54,64274.74,6292.8,10,4,2024,0.0892
TXN-101417,2024-10-09,Cloud Infrastructure,Asia Pacific,Salaries,Cloud Infrastructure - Product 2,34984.31,30759.23,4225.08,10,4,2024,0.1208
TXN-100584,2024-10-09,Enterprise Software,Europe,Operations,Enterprise Software - Product 3,115806.4,112986.78,2819.62,10,4,2024,0.0243
TXN-104773,2024-10-09,Enterprise Software,Asia Pacific,Operations,Enterprise Software - Product 2,44681.64,26413.42,18268.22,10,4,2024,0.4089
TXN-103692,2024-10-09,Consulting Services,Asia Pacific,Operations,Consulting Services - Product 1,91777.5,54118.26,37659.24,10,4,2024,0.4103
TXN-104395,2024-10-09,Hardware,North America,Marketing,Hardware - Product 2,31167.53,31171.05,-3.52,10,4,2024,-0.0001
TXN-104741,2024-10-09,Consulting Services,Asia Pacific,Salaries,Consulting Services - Product 4,86283.96,95617.46,-9333.5,10,4,2024,-0.1082
TXN-104170,2024-10-10,Enterprise Software,Latin America,Operations,Enterprise Software - Product 2,25072.26,23827.3,1244.96,10,4,2024,0.0497
TXN-100575,2024-10-10,Consulting Services,Asia Pacific,Logistics,Consulting Services - Product 4,19569.0,11973.76,7595.24,10,4,2024,0.3881
TXN-104926,2024-10-10,Consulting Services,Europe,Salaries,Consulting Services - Product 5,37137.51,34419.22,2718.29,10,4,2024,0.0732
TXN-104874,2024-10-10,Retail,Latin America,Real Estate,Retail - Product 3,29640.78,16891.33,12749.45,10,4,2024,0.4301
TXN-100578,2024-10-10,Cloud Infrastructure,North America,Real Estate,Cloud Infrastructure - Product 5,180515.78,158053.71,22462.07,10,4,2024,0.1244
TXN-103669,2024-10-10,Enterprise Software,Latin America,Real Estate,Enterprise Software - Product 4,128148.68,120884.75,7263.93,10,4,2024,0.0567
TXN-103847,2024-10-10,Hardware,Asia Pacific,Logistics,Hardware - Product 1,106072.37,70284.84,35787.53,10,4,2024,0.3374
TXN-104413,2024-10-10,Retail,Asia Pacific,Marketing,Retail - Product 1,47694.98,45067.77,2627.21,10,4,2024,0.0551
TXN-103701,2024-10-10,Consulting Services,Asia Pacific,R&D,Consulting Services - Product 5,74859.75,103255.73,-28395.98,10,4,2024,-0.3793
TXN-104120,2024-10-10,Hardware,Asia Pacific,Logistics,Hardware - Product 4,57737.2,43866.99,13870.21,10,4,2024,0.2402
TXN-101698,2024-10-11,Retail,Europe,Operations,Retail - Product 2,31385.45,19670.24,11715.21,10,4,2024,0.3733
TXN-102094,2024-10-11,Hardware,Asia Pacific,Software Licenses,Hardware - Product 2,50835.2,34248.14,16587.06,10,4,2024,0.3263
TXN-101493,2024-10-11,Hardware,North America,Marketing,Hardware - Product 4,37095.06,20868.97,16226.09,10,4,2024,0.4374
TXN-100535,2024-10-11,Cloud Infrastructure,North America,R&D,Cloud Infrastructure - Product 4,180096.69,194884.4,-14787.71,10,4,2024,-0.0821
TXN-100752,2024-10-11,Hardware,North America,Salaries,Hardware - Product 3,71493.13,83113.25,-11620.12,10,4,2024,-0.1625
TXN-102245,2024-10-12,Consulting Services,Europe,Operations,Consulting Services - Product 5,78589.79,81120.34,-2530.55,10,4,2024,-0.0322
TXN-103737,2024-10-12,Retail,Asia Pacific,Operations,Retail - Product 5,26550.98,24185.79,2365.19,10,4,2024,0.0891
TXN-104253,2024-10-12,Cloud Infrastructure,Latin America,Software Licenses,Cloud Infrastructure - Product 3,124073.95,73322.85,50751.1,10,4,2024,0.409
TXN-104728,2024-10-12,Enterprise Software,Europe,Operations,Enterprise Software - Product 2,101272.53,114486.07,-13213.54,10,4,2024,-0.1305
TXN-103891,2024-10-12,Consulting Services,North America,Logistics,Consulting Services - Product 1,82807.52,70643.85,12163.67,10,4,2024,0.1469
TXN-103034,2024-10-12,Consulting Services,Latin America,Real Estate,Consulting Services - Product 4,12645.96,10757.38,1888.58,10,4,2024,0.1493
TXN-102833,2024-10-12,Consulting Services,Europe,Salaries,Consulting Services - Product 3,97034.89,104514.48,-7479.59,10,4,2024,-0.0771
TXN-102826,2024-10-13,Retail,Latin America,Software Licenses,Retail - Product 5,47766.7,37228.43,10538.27,10,4,2024,0.2206
TXN-101442,2024-10-13,Consulting Services,Europe,Real Estate,Consulting Services - Product 4,94962.72,56696.26,38266.46,10,4,2024,0.403
TXN-102391,2024-10-13,Cloud Infrastructure,Europe,Operations,Cloud Infrastructure - Product 1,31612.61,31274.78,337.83,10,4,2024,0.0107
TXN-104491,2024-10-13,Hardware,Europe,Logistics,Hardware - Product 3,60510.41,56765.71,3744.7,10,4,2024,0.0619
TXN-104235,2024-10-13,Hardware,Europe,Marketing,Hardware - Product 5,68636.11,77210.27,-8574.16,10,4,2024,-0.1249
TXN-104118,2024-10-13,Enterprise Software,Europe,Logistics,Enterprise Software - Product 1,56884.25,38110.34,18773.91,10,4,2024,0.33
TXN-100849,2024-10-13,Retail,Europe,Logistics,Retail - Product 4,11714.74,9737.84,1976.9,10,4,2024,0.1688
TXN-103209,2024-10-13,Hardware,Asia Pacific,Real Estate,Hardware - Product 1,53524.09,61250.01,-7725.92,10,4,2024,-0.1443
TXN-100486,2024-10-13,Retail,Asia Pacific,R&D,Retail - Product 3,5512.8,6993.52,-1480.72,10,4,2024,-0.2686
TXN-101917,2024-10-14,Retail,Asia Pacific,R&D,Retail - Product 5,26126.91,17888.91,8238.0,10,4,2024,0.3153
TXN-100572,2024-10-14,Consulting Services,Europe,Logistics,Consulting Services - Product 3,70432.69,40835.95,29596.74,10,4,2024,0.4202
TXN-100075,2024-10-14,Consulting Services,Latin America,Logistics,Consulting Services - Product 3,31532.13,27939.88,3592.25,10,4,2024,0.1139
TXN-103483,2024-10-14,Cloud Infrastructure,Latin America,R&D,Cloud Infrastructure - Product 4,193596.29,144506.35,49089.94,10,4,2024,0.2536
TXN-103732,2024-10-14,Retail,Asia Pacific,Salaries,Retail - Product 4,45223.84,47764.64,-2540.8,10,4,2024,-0.0562
TXN-103695,2024-10-14,Hardware,Asia Pacific,Software Licenses,Hardware - Product 4,121695.4,91932.02,29763.38,10,4,2024,0.2446
TXN-100877,2024-10-14,Consulting Services,Latin America,Software Licenses,Consulting Services - Product 3,92623.78,58814.86,33808.92,10,4,2024,0.365
TXN-102891,2024-10-14,Consulting Services,Europe,Operations,Consulting Services - Product 1,21222.03,23823.67,-2601.64,10,4,2024,-0.1226
TXN-103046,2024-10-15,Enterprise Software,Asia Pacific,Real Estate,Enterprise Software - Product 5,39730.51,35240.32,4490.19,10,4,2024,0.113
TXN-103948,2024-10-15,Consulting Services,North America,Operations,Consulting Services - Product 4,63500.08,53860.81,9639.27,10,4,2024,0.1518
TXN-101810,2024-10-15,Retail,Latin America,Software Licenses,Retail - Product 3,49111.99,54157.81,-5045.82,10,4,2024,-0.1027
TXN-102980,2024-10-15,Hardware,Asia Pacific,Real Estate,Hardware - Product 1,57420.78,55326.34,2094.44,10,4,2024,0.0365
TXN-104184,2024-10-15,Consulting Services,Europe,Real Estate,Consulting Services - Product 4,48871.84,42398.75,6473.09,10,4,2024,0.1325
TXN-104833,2024-10-15,Cloud Infrastructure,North America,Marketing,Cloud Infrastructure - Product 2,71401.54,49928.51,21473.03,10,4,2024,0.3007
TXN-102193,2024-10-15,Enterprise Software,Europe,Software Licenses,Enterprise Software - Product 2,141916.34,92496.31,49420.03,10,4,2024,0.3482
TXN-101949,2024-10-15,Retail,Asia Pacific,Real Estate,Retail - Product 3,37582.36,36999.11,583.25,10,4,2024,0.0155
TXN-104099,2024-10-15,Enterprise Software,North America,R&D,Enterprise Software - Product 5,104184.43,126665.2,-22480.77,10,4,2024,-0.2158
TXN-104658,2024-10-15,Consulting Services,Asia Pacific,R&D,Consulting Services - Product 2,31844.61,22243.19,9601.42,10,4,2024,0.3015
TXN-104532,2024-10-16,Hardware,Europe,R&D,Hardware - Product 4,24327.41,17189.98,7137.43,10,4,2024,0.2934
TXN-100000,2024-10-16,Retail,North America,Logistics,Retail - Product 1,17376.32,17655.62,-279.3,10,4,2024,-0.0161
TXN-103806,2024-10-16,Retail,Asia Pacific,Salaries,Retail - Product 2,33712.58,41744.7,-8032.12,10,4,2024,-0.2383
TXN-101575,2024-10-16,Retail,Asia Pacific,Logistics,Retail - Product 4,35546.07,21699.71,13846.36,10,4,2024,0.3895
TXN-103189,2024-10-16,Enterprise Software,Asia Pacific,Marketing,Enterprise Software - Product 1,23248.66,13135.95,10112.71,10,4,2024,0.435
TXN-103661,2024-10-16,Enterprise Software,North America,R&D,Enterprise Software - Product 5,32648.59,25547.86,7100.73,10,4,2024,0.2175
TXN-100304,2024-10-16,Hardware,Latin America,Software Licenses,Hardware - Product 1,49391.75,44921.8,4469.95,10,4,2024,0.0905
TXN-103068,2024-10-16,Cloud Infrastructure,Latin America,Marketing,Cloud Infrastructure - Product 5,103181.98,61317.11,41864.87,10,4,2024,0.4057
TXN-100265,2024-10-16,Retail,Latin America,Logistics,Retail - Product 3,29550.99,22602.24,6948.75,10,4,2024,0.2351
TXN-104261,2024-10-16,Hardware,Europe,Marketing,Hardware - Product 5,38110.24,39778.39,-1668.15,10,4,2024,-0.0438
TXN-103889,2024-10-16,Enterprise Software,North America,Operations,Enterprise Software - Product 4,145450.83,98717.8,46733.03,10,4,2024,0.3213
TXN-100259,2024-10-17,Cloud Infrastructure,Europe,Real Estate,Cloud Infrastructure - Product 1,193927.63,172678.79,21248.84,10,4,2024,0.1096
TXN-101274,2024-10-17,Enterprise Software,North America,Operations,Enterprise Software - Product 1,20841.11,14476.97,6364.14,10,4,2024,0.3054
TXN-100527,2024-10-17,Consulting Services,Asia Pacific,Salaries,Consulting Services - Product 2,69050.76,49161.04,19889.72,10,4,2024,0.288
TXN-100693,2024-10-17,Consulting Services,Latin America,Logistics,Consulting Services - Product 1,65107.91,59061.75,6046.16,10,4,2024,0.0929
TXN-101950,2024-10-17,Cloud Infrastructure,Asia Pacific,R&D,Cloud Infrastructure - Product 1,140056.13,163929.32,-23873.19,10,4,2024,-0.1705
TXN-104969,2024-10-18,Cloud Infrastructure,Latin America,Real Estate,Cloud Infrastructure - Product 5,31310.57,18575.36,12735.21,10,4,2024,0.4067
TXN-102006,2024-10-18,Consulting Services,North America,Software Licenses,Consulting Services - Product 4,12516.68,7133.75,5382.93,10,4,2024,0.4301
TXN-102185,2024-10-18,Retail,Asia Pacific,Salaries,Retail - Product 3,22697.03,24944.49,-2247.46,10,4,2024,-0.099
TXN-100422,2024-10-18,Enterprise Software,North America,Software Licenses,Enterprise Software - Product 2,106218.37,83254.86,22963.51,10,4,2024,0.2162
TXN-101184,2024-10-18,Retail,Asia Pacific,R&D,Retail - Product 5,42995.37,43791.39,-796.02,10,4,2024,-0.0185
TXN-101344,2024-10-18,Cloud Infrastructure,Europe,Marketing,Cloud Infrastructure - Product 4,125633.09,70051.8,55581.29,10,4,2024,0.4424
TXN-103884,2024-10-19,Retail,Europe,Software Licenses,Retail - Product 2,13827.96,14877.58,-1049.62,10,4,2024,-0.0759
TXN-104714,2024-10-19,Cloud Infrastructure,North America,Marketing,Cloud Infrastructure - Product 1,137418.15,87718.7,49699.45,10,4,2024,0.3617
TXN-102438,2024-10-19,Cloud Infrastructure,Latin America,Marketing,Cloud Infrastructure - Product 5,180047.25,175126.83,4920.42,10,4,2024,0.0273
TXN-102629,2024-10-19,Enterprise Software,Europe,R&D,Enterprise Software - Product 5,62248.5,47304.33,14944.17,10,4,2024,0.2401
TXN-100258,2024-10-19,Retail,Latin America,R&D,Retail - Product 5,35604.9,42841.77,-7236.87,10,4,2024,-0.2033
TXN-103385,2024-10-19,Consulting Services,Asia Pacific,Software Licenses,Consulting Services - Product 1,71242.01,44524.34,26717.67,10,4,2024,0.375
TXN-103892,2024-10-19,Consulting Services,Asia Pacific,R&D,Consulting Services - Product 4,95143.34,64018.2,31125.14,10,4,2024,0.3271
TXN-102910,2024-10-19,Cloud Infrastructure,Asia Pacific,Marketing,Cloud Infrastructure - Product 1,64851.9,70548.05,-5696.15,10,4,2024,-0.0878
TXN-102943,2024-10-19,Hardware,Asia Pacific,Real Estate,Hardware - Product 5,41800.64,45415.45,-3614.81,10,4,2024,-0.0865
TXN-103727,2024-10-19,Retail,Europe,R&D,Retail - Product 1,30124.0,25495.92,4628.08,10,4,2024,0.1536
TXN-103964,2024-10-20,Consulting Services,Asia Pacific,Salaries,Consulting Services - Product 5,94126.61,100946.51,-6819.9,10,4,2024,-0.0725
TXN-102352,2024-10-20,Cloud Infrastructure,Latin America,Operations,Cloud Infrastructure - Product 5,36826.93,21943.68,14883.25,10,4,2024,0.4041
TXN-104743,2024-10-20,Enterprise Software,Europe,R&D,Enterprise Software - Product 4,139631.22,104074.24,35556.98,10,4,2024,0.2546
TXN-100889,2024-10-20,Retail,Latin America,Logistics,Retail - Product 1,16654.83,18804.69,-2149.86,10,4,2024,-0.1291
TXN-103861,2024-10-20,Retail,North America,Operations,Retail - Product 4,49327.04,36767.02,12560.02,10,4,2024,0.2546
TXN-101278,2024-10-21,Retail,Latin America,Logistics,Retail - Product 2,41571.97,29086.64,12485.33,10,4,2024,0.3003
TXN-103274,2024-10-21,Consulting Services,Asia Pacific,Operations,Consulting Services - Product 5,62930.09,62372.22,557.87,10,4,2024,0.0089
TXN-101228,2024-10-21,Retail,Asia Pacific,Operations,Retail - Product 1,9428.41,10439.05,-1010.64,10,4,2024,-0.1072
TXN-104940,2024-10-21,Cloud Infrastructure,Latin America,Software Licenses,Cloud Infrastructure - Product 4,49897.95,34614.5,15283.45,10,4,2024,0.3063
TXN-103025,2024-10-22,Enterprise Software,North America,Salaries,Enterprise Software - Product 5,78515.9,98766.85,-20250.95,10,4,2024,-0.2579
TXN-101605,2024-10-22,Cloud Infrastructure,Latin America,Marketing,Cloud Infrastructure - Product 2,183459.5,171931.62,11527.88,10,4,2024,0.0628
TXN-104685,2024-10-22,Cloud Infrastructure,Europe,Real Estate,Cloud Infrastructure - Product 3,156675.34,143104.98,13570.36,10,4,2024,0.0866
TXN-103658,2024-10-22,Hardware,Europe,Logistics,Hardware - Product 3,82845.85,48984.09,33861.76,10,4,2024,0.4087
TXN-101531,2024-10-22,Cloud Infrastructure,Asia Pacific,R&D,Cloud Infrastructure - Product 2,25389.19,30810.12,-5420.93,10,4,2024,-0.2135
TXN-103854,2024-10-22,Enterprise Software,Europe,Salaries,Enterprise Software - Product 4,159029.57,131081.62,27947.95,10,4,2024,0.1757
TXN-102031,2024-10-22,Hardware,Asia Pacific,Logistics,Hardware - Product 2,81805.52,72005.0,9800.52,10,4,2024,0.1198
TXN-100946,2024-10-22,Consulting Services,Latin America,Software Licenses,Consulting Services - Product 3,40851.32,31143.79,9707.53,10,4,2024,0.2376
TXN-101227,2024-10-22,Retail,Asia Pacific,Marketing,Retail - Product 5,18253.3,15495.98,2757.32,10,4,2024,0.1511
TXN-101172,2024-10-23,Retail,Latin America,Marketing,Retail - Product 4,45565.02,34008.64,11556.38,10,4,2024,0.2536
TXN-100816,2024-10-23,Enterprise Software,Latin America,Operations,Enterprise Software - Product 5,116284.08,71487.38,44796.7,10,4,2024,0.3852
TXN-102969,2024-10-23,Hardware,Europe,Real Estate,Hardware - Product 2,82522.59,80212.34,2310.25,10,4,2024,0.028
TXN-102744,2024-10-23,Enterprise Software,Latin America,R&D,Enterprise Software - Product 4,110912.95,113825.66,-2912.71,10,4,2024,-0.0263
TXN-104014,2024-10-23,Enterprise Software,Asia Pacific,Marketing,Enterprise Software - Product 2,125914.41,105122.62,20791.79,10,4,2024,0.1651
TXN-100608,2024-10-24,Retail,Europe,Marketing,Retail - Product 1,25665.14,24406.8,1258.34,10,4,2024,0.049
TXN-104582,2024-10-24,Hardware,Asia Pacific,R&D,Hardware - Product 3,30008.54,29785.99,222.55,10,4,2024,0.0074
TXN-102927,2024-10-24,Hardware,Latin America,Salaries,Hardware - Product 3,19746.27,25437.0,-5690.73,10,4,2024,-0.2882
TXN-103356,2024-10-24,Cloud Infrastructure,Latin America,Salaries,Cloud Infrastructure - Product 1,59245.4,50792.12,8453.28,10,4,2024,0.1427
TXN-101989,2024-10-24,Retail,Asia Pacific,R&D,Retail - Product 5,38831.69,35828.34,3003.35,10,4,2024,0.0773
TXN-104136,2024-10-24,Enterprise Software,Europe,Real Estate,Enterprise Software - Product 1,110673.56,68525.47,42148.09,10,4,2024,0.3808
TXN-102794,2024-10-24,Cloud Infrastructure,Europe,Marketing,Cloud Infrastructure - Product 1,83462.9,50392.27,33070.63,10,4,2024,0.3962
TXN-100640,2024-10-24,Hardware,North America,Operations,Hardware - Product 2,17353.74,13985.52,3368.22,10,4,2024,0.1941
TXN-104334,2024-10-24,Consulting Services,Latin America,Logistics,Consulting Services - Product 4,47389.47,34778.01,12611.46,10,4,2024,0.2661
TXN-103319,2024-10-24,Retail,North America,Logistics,Retail - Product 1,15421.97,17042.47,-1620.5,10,4,2024,-0.1051
TXN-103636,2024-10-24,Consulting Services,North America,Logistics,Consulting Services - Product 2,39379.68,25653.28,13726.4,10,4,2024,0.3486
TXN-102609,2024-10-24,Cloud Infrastructure,Latin America,R&D,Cloud Infrastructure - Product 2,160998.66,160642.85,355.81,10,4,2024,0.0022
TXN-100381,2024-10-24,Cloud Infrastructure,North America,Software Licenses,Cloud Infrastructure - Product 4,197049.48,146509.61,50539.87,10,4,2024,0.2565
TXN-104599,2024-10-25,Consulting Services,Latin America,Marketing,Consulting Services - Product 1,70272.18,67003.55,3268.63,10,4,2024,0.0465
TXN-100896,2024-10-25,Enterprise Software,Europe,Software Licenses,Enterprise Software - Product 2,23694.66,21787.28,1907.38,10,4,2024,0.0805
TXN-102332,2024-10-25,Retail,Asia Pacific,Salaries,Retail - Product 3,48976.25,54402.82,-5426.57,10,4,2024,-0.1108
TXN-102380,2024-10-25,Consulting Services,North America,Real Estate,Consulting Services - Product 1,66776.14,37983.19,28792.95,10,4,2024,0.4312
TXN-102610,2024-10-25,Retail,Europe,R&D,Retail - Product 4,31564.27,29450.79,2113.48,10,4,2024,0.067
TXN-101853,2024-10-25,Enterprise Software,Latin America,Operations,Enterprise Software - Product 1,93729.75,86426.01,7303.74,10,4,2024,0.0779
TXN-102194,2024-10-25,Hardware,Asia Pacific,Operations,Hardware - Product 5,56558.4,40709.33,15849.07,10,4,2024,0.2802
TXN-102697,2024-10-26,Enterprise Software,Latin America,Operations,Enterprise Software - Product 1,99630.49,100331.86,-701.37,10,4,2024,-0.007
TXN-100481,2024-10-26,Consulting Services,Europe,Logistics,Consulting Services - Product 5,97186.86,71321.91,25864.95,10,4,2024,0.2661
TXN-102306,2024-10-26,Consulting Services,Latin America,Logistics,Consulting Services - Product 4,85376.72,48515.3,36861.42,10,4,2024,0.4318
TXN-104174,2024-10-26,Enterprise Software,Europe,Real Estate,Enterprise Software - Product 3,20588.6,17535.8,3052.8,10,4,2024,0.1483
TXN-103958,2024-10-26,Hardware,Europe,Logistics,Hardware - Product 5,55292.26,63167.08,-7874.82,10,4,2024,-0.1424
TXN-100159,2024-10-26,Hardware,North America,Operations,Hardware - Product 4,17601.52,19848.75,-2247.23,10,4,2024,-0.1277
TXN-100938,2024-10-26,Hardware,Europe,Real Estate,Hardware - Product 3,96314.38,97733.83,-1419.45,10,4,2024,-0.0147
TXN-103522,2024-10-26,Hardware,North America,Salaries,Hardware - Product 4,86442.25,56706.06,29736.19,10,4,2024,0.344
TXN-103350,2024-10-27,Cloud Infrastructure,Latin America,Marketing,Cloud Infrastructure - Product 4,72210.07,72808.49,-598.42,10,4,2024,-0.0083
TXN-101855,2024-10-27,Enterprise Software,Asia Pacific,R&D,Enterprise Software - Product 5,89843.17,69341.29,20501.88,10,4,2024,0.2282
TXN-102644,2024-10-27,Retail,Europe,Logistics,Retail - Product 5,18011.85,20408.27,-2396.42,10,4,2024,-0.133
TXN-100691,2024-10-27,Cloud Infrastructure,Europe,Real Estate,Cloud Infrastructure - Product 5,71229.57,68020.38,3209.19,10,4,2024,0.0451
TXN-100416,2024-10-27,Consulting Services,Europe,Real Estate,Consulting Services - Product 3,93945.3,92591.39,1353.91,10,4,2024,0.0144
TXN-104429,2024-10-27,Enterprise Software,Latin America,Real Estate,Enterprise Software - Product 4,34277.48,19094.73,15182.75,10,4,2024,0.4429
TXN-103931,2024-10-27,Enterprise Software,North America,Operations,Enterprise Software - Product 4,75664.33,49972.8,25691.53,10,4,2024,0.3395
TXN-101269,2024-10-27,Cloud Infrastructure,Asia Pacific,Marketing,Cloud Infrastructure - Product 3,32119.63,32725.52,-605.89,10,4,2024,-0.0189
TXN-101222,2024-10-27,Retail,Europe,Operations,Retail - Product 2,45269.81,39780.93,5488.88,10,4,2024,0.1212
TXN-100489,2024-10-28,Enterprise Software,Europe,R&D,Enterprise Software - Product 3,29109.23,21677.5,7431.73,10,4,2024,0.2553
TXN-103890,2024-10-28,Hardware,Europe,Salaries,Hardware - Product 4,91446.76,86377.93,5068.83,10,4,2024,0.0554
TXN-103547,2024-10-28,Retail,Europe,Marketing,Retail - Product 2,20919.84,17399.71,3520.13,10,4,2024,0.1683
TXN-103257,2024-10-28,Hardware,Latin America,Software Licenses,Hardware - Product 4,26077.85,22294.17,3783.68,10,4,2024,0.1451
TXN-103517,2024-10-28,Retail,North America,Salaries,Retail - Product 3,32716.3,31047.4,1668.9,10,4,2024,0.051
TXN-104621,2024-10-28,Consulting Services,North America,Real Estate,Consulting Services - Product 4,13589.49,14354.33,-764.84,10,4,2024,-0.0563
TXN-104641,2024-10-28,Hardware,North America,Software Licenses,Hardware - Product 3,59058.84,44930.78,14128.06,10,4,2024,0.2392
TXN-102573,2024-10-28,Consulting Services,North America,Operations,Consulting Services - Product 1,78792.41,77277.47,1514.94,10,4,2024,0.0192
TXN-103346,2024-10-29,Consulting Services,Latin America,Salaries,Consulting Services - Product 4,90648.77,65397.45,25251.32,10,4,2024,0.2786
TXN-101525,2024-10-29,Consulting Services,Latin America,Logistics,Consulting Services - Product 4,82811.06,73566.27,9244.79,10,4,2024,0.1116
TXN-101166,2024-10-30,Enterprise Software,North America,Marketing,Enterprise Software - Product 5,164527.32,141606.73,22920.59,10,4,2024,0.1393
TXN-103829,2024-10-30,Cloud Infrastructure,Latin America,Operations,Cloud Infrastructure - Product 1,20197.41,15925.18,4272.23,10,4,2024,0.2115
TXN-100398,2024-10-30,Hardware,Latin America,Logistics,Hardware - Product 4,67819.16,49095.28,18723.88,10,4,2024,0.2761
TXN-104046,2024-10-30,Consulting Services,North America,Software Licenses,Consulting Services - Product 1,75517.42,67706.92,7810.5,10,4,2024,0.1034
TXN-104500,2024-10-31,Cloud Infrastructure,Europe,Marketing,Cloud Infrastructure - Product 3,146970.1,152225.69,-5255.59,10,4,2024,-0.0358
TXN-101322,2024-10-31,Cloud Infrastructure,Latin America,Real Estate,Cloud Infrastructure - Product 3,62006.14,61667.81,338.33,10,4,2024,0.0055
TXN-100351,2024-10-31,Retail,North America,R&D,Retail - Product 1,22066.88,20067.65,1999.23,10,4,2024,0.0906
TXN-104196,2024-10-31,Hardware,Latin America,Marketing,Hardware - Product 5,29980.69,18325.52,11655.17,10,4,2024,0.3888
TXN-104510,2024-10-31,Cloud Infrastructure,Latin America,Software Licenses,Cloud Infrastructure - Product 1,123166.23,89536.0,33630.23,10,4,2024,0.273
TXN-103027,2024-10-31,Retail,Latin America,Operations,Retail - Product 1,23650.04,18077.06,5572.98,10,4,2024,0.2356
TXN-103962,2024-10-31,Cloud Infrastructure,Asia Pacific,Marketing,Cloud Infrastructure - Product 5,52454.6,45883.79,6570.81,10,4,2024,0.1253
TXN-101268,2024-10-31,Consulting Services,North America,R&D,Consulting Services - Product 3,29149.11,36543.94,-7394.83,10,4,2024,-0.2537
TXN-102972,2024-11-01,Cloud Infrastructure,North America,Marketing,Cloud Infrastructure - Product 2,69070.04,57282.57,11787.47,11,4,2024,0.1707
TXN-100563,2024-11-01,Consulting Services,North America,Logistics,Consulting Services - Product 5,88149.9,73614.8,14535.1,11,4,2024,0.1649
TXN-104283,2024-11-01,Enterprise Software,Europe,Salaries,Enterprise Software - Product 2,86429.25,62611.73,23817.52,11,4,2024,0.2756
TXN-104076,2024-11-01,Hardware,Asia Pacific,Operations,Hardware - Product 2,50970.1,53101.87,-2131.77,11,4,2024,-0.0418
TXN-101405,2024-11-01,Enterprise Software,Europe,Logistics,Enterprise Software - Product 5,87708.74,95674.23,-7965.49,11,4,2024,-0.0908
TXN-102825,2024-11-01,Cloud Infrastructure,Asia Pacific,Salaries,Cloud Infrastructure - Product 5,141231.1,185038.55,-43807.45,11,4,2024,-0.3102
TXN-103682,2024-11-01,Cloud Infrastructure,North America,Real Estate,Cloud Infrastructure - Product 2,24484.75,15693.44,8791.31,11,4,2024,0.3591
TXN-100212,2024-11-02,Hardware,Europe,Software Licenses,Hardware - Product 5,92243.83,101391.52,-9147.69,11,4,2024,-0.0992
TXN-103573,2024-11-02,Retail,Europe,Real Estate,Retail - Product 4,41378.97,31476.42,9902.55,11,4,2024,0.2393
TXN-104720,2024-11-02,Retail,Latin America,Operations,Retail - Product 2,16234.12,16563.32,-329.2,11,4,2024,-0.0203
TXN-100736,2024-11-02,Hardware,North America,R&D,Hardware - Product 4,102614.74,138449.64,-35834.9,11,4,2024,-0.3492
